Filename | Truth | Image Pred | Radar Pred
File_14283 | Person | Car | Cyclist
File_14284 | Person | Car | Cyclist
File_14285 | Person | Car | Cyclist
File_14286 | Person | Car | Cyclist
File_14287 | Person | Car | Cyclist
File_14288 | Person | Car | Cyclist
File_14289 | Person | Car | Cyclist
File_14290 | Person | Car | Cyclist
File_14291 | Person | Car | Cyclist
File_14292 | Person | Car | Cyclist
File_14293 | Person | Car | Cyclist
File_14294 | Person | Car | Cyclist
File_14295 | Person | Car | Cyclist
File_14296 | Person | Car | Cyclist
File_14297 | Person | Car | Cyclist
File_14298 | Person | Car | Cyclist
File_14299 | Person | Car | Cyclist
File_14300 | Person | Car | Cyclist
File_14301 | Person | Car | Cyclist
File_14302 | Person | Car | Cyclist
File_14303 | Person | Car | Cyclist
File_14304 | Person | Car | Cyclist
File_14305 | Person | Car | Cyclist
File_14306 | Person | Car | Cyclist
File_14307 | Car | Car | Cyclist
File_14308 | Car | Car | Cyclist
File_14309 | Car | Car | Cyclist
File_14310 | Car | Car | Cyclist
File_14311 | Car | Car | Cyclist
File_14312 | Car | Car | Cyclist
File_14313 | Car | Car | Cyclist
File_14314 | Person | Car | Cyclist
File_14315 | Car | Car | Cyclist
File_14316 | Car | Car | Cyclist
File_14317 | Car | Car | Cyclist
File_14318 | Car | Car | Cyclist
File_14319 | Car | Car | Cyclist
File_14320 | Car | Car | Cyclist
File_14321 | Car | Car | Cyclist
File_14322 | Car | Car | Cyclist
File_14323 | Car | Car | Cyclist
File_14324 | Car | Car | Person
File_14325 | Car | Car | Person
File_14326 | Car | Car | Person
File_14327 | Car | Car | Person
File_14328 | Car | Car | Person
File_14329 | Car | Car | Person
File_14330 | Car | Car | Person
File_14331 | Car | Car | Person
File_14332 | Car | Car | Person
File_14333 | Car | Car | Person
File_14334 | Car | Car | Person
File_14335 | Car | Car | Person
File_14336 | Car | Car | Person
File_14337 | Car | Car | Person
File_14338 | Car | Car | Person
File_14339 | Car | Car | Person
File_14340 | Car | Car | Person
File_14341 | Car | Car | Person
File_14342 | Car | Car | Person
File_14343 | Car | Car | Cyclist
File_14344 | Car | Car | Person
File_14345 | Car | Car | Cyclist
File_14346 | Car | Car | Person
File_14347 | Car | Car | Person
File_14348 | Car | Car | Person
File_14349 | Car | Car | Person
File_14350 | Car | Car | Person
File_14351 | Car | Car | Person
File_14352 | Car | Car | Person
File_14353 | Car | Car | Person
File_14354 | Car | Car | Person
File_14355 | Car | Car | Person
File_14356 | Car | Car | Person
File_14357 | Car | Car | Person
File_14358 | Car | Car | Person
File_14359 | Car | Car | Person
File_14360 | Car | Car | Person
File_14361 | Car | Car | Person
File_14362 | Car | Car | Person
File_14363 | Car | Car | Person
File_14364 | Car | Car | Person
File_14365 | Car | Car | Person
File_14366 | Car | Car | Person
File_14367 | Car | Car | Person
File_14368 | Car | Car | Person
File_14369 | Car | Car | Person
File_14370 | Car | Car | Person
File_14371 | Car | Car | Person
File_14372 | Car | Car | Person
File_14373 | Car | Car | Person
File_14374 | Car | Car | Person
File_14375 | Car | Car | Person
File_14376 | Car | Car | Person
File_14377 | Car | Car | Person
File_14378 | Car | Car | Person
File_14379 | Car | Car | Person
File_14380 | Car | Car | Person
File_14381 | Car | Car | Person
File_14382 | Car | Car | Person
File_14383 | Car | Car | Person
File_14384 | Car | Car | Person
File_14385 | Car | Car | Person
File_14386 | Car | Car | Person
File_14387 | Car | Car | Person
File_14388 | Car | Car | Person
File_14389 | Car | Car | Person
File_14390 | Car | Car | Person
File_14391 | Car | Car | Person
File_14392 | Car | Car | Person
File_14393 | Car | Car | Person
File_14394 | Car | Car | Person
File_14395 | Car | Car | Person
File_14396 | Car | Car | Person
File_14397 | Car | Car | Person
File_14398 | Car | Car | Person
File_14399 | Car | Car | Person
File_14400 | Car | Car | Person
File_14401 | Car | Car | Person
File_14402 | Car | Car | Person
File_14403 | Car | Car | Person
File_14404 | Car | Car | Person
File_14405 | Car | Car | Person
File_14406 | Car | Car | Person
File_14407 | Car | Car | Person
File_14408 | Car | Car | Person
File_14409 | Car | Car | Person
File_14410 | Car | Car | Person
File_14411 | Car | Car | Person
File_14412 | Car | Car | Person
File_14413 | Car | Car | Person
File_14414 | Car | Car | Person
File_14415 | Car | Car | Person
File_14416 | Car | Car | Person
File_14417 | Car | Car | Person
File_14418 | Car | Car | Person
File_14419 | Car | Car | Person
File_14420 | Car | Car | Person
File_14421 | Cyclist | Car | Car
File_14422 | Cyclist | Car | Car
File_14423 | Cyclist | Car | Car
File_14424 | Cyclist | Car | Car
File_14425 | Cyclist | Car | Car
File_14426 | Cyclist | Car | Car
File_14427 | Cyclist | Car | Car
File_14428 | Cyclist | Car | Car
File_14429 | Cyclist | Car | Car
File_14430 | Cyclist | Car | Car
File_14431 | Cyclist | Car | Car
File_14432 | Cyclist | Car | Car
File_14433 | Cyclist | Car | Car
File_14434 | Cyclist | Car | Car
File_14435 | Cyclist | Car | Car
File_14436 | Cyclist | Car | Car
File_14437 | Cyclist | Car | Car
File_14438 | Cyclist | Car | Car
File_14439 | Cyclist | Car | Car
File_14440 | Cyclist | Car | Car
File_14441 | Cyclist | Car | Car
File_14442 | Cyclist | Car | Car
File_14443 | Cyclist | Car | Car
File_14444 | Cyclist | Car | Car
File_14445 | Cyclist | Car | Car
File_14446 | Cyclist | Car | Car
File_14447 | Cyclist | Car | Car
File_14448 | Cyclist | Car | Car
File_14449 | Cyclist | Car | Car
File_14450 | Cyclist | Car | Car
File_14451 | Cyclist | Car | Car
File_14452 | Cyclist | Car | Car
File_14453 | Cyclist | Car | Car
File_14454 | Cyclist | Car | Car
File_14455 | Cyclist | Car | Car
File_14456 | Cyclist | Car | Car
File_14457 | Cyclist | Car | Car
File_14458 | Cyclist | Car | Car
File_14459 | Cyclist | Car | Car
File_14460 | Cyclist | Car | Car
File_14461 | Cyclist | Car | Car
File_14462 | Cyclist | Car | Car
File_14463 | Cyclist | Car | Car
File_14464 | Cyclist | Car | Car
File_14465 | Cyclist | Car | Car
File_14466 | Cyclist | Car | Car
File_14467 | Cyclist | Car | Car
File_14468 | Cyclist | Car | Car
File_14469 | Cyclist | Car | Car
File_14470 | Cyclist | Car | Car
File_14471 | Cyclist | Car | Car
File_14472 | Cyclist | Car | Car
File_14473 | Cyclist | Car | Car
File_14474 | Cyclist | Car | Car
File_14475 | Cyclist | Car | Car
File_14476 | Cyclist | Car | Car
File_14477 | Cyclist | Car | Car
File_14478 | Cyclist | Car | Car
File_14479 | Cyclist | Car | Car
File_14480 | Cyclist | Car | Car
File_14481 | Cyclist | Car | Car
File_14482 | Cyclist | Car | Car
File_14483 | Cyclist | Car | Car
File_14484 | Cyclist | Car | Car
File_14485 | Cyclist | Car | Car
File_14486 | Cyclist | Car | Car
File_14487 | Cyclist | Car | Car
File_14488 | Cyclist | Car | Car
File_14489 | Cyclist | Car | Car
File_14490 | Cyclist | Car | Car
File_14491 | Cyclist | Car | Car
File_14492 | Cyclist | Car | Car
File_14493 | Cyclist | Car | Car
File_14494 | Cyclist | Car | Car
File_14495 | Cyclist | Car | Car
File_14496 | Cyclist | Car | Car
File_14497 | Cyclist | Car | Car
File_14498 | Cyclist | Car | Car
File_14499 | Cyclist | Car | Car
File_14500 | Cyclist | Car | Car
File_14501 | Cyclist | Car | Car
File_14502 | Cyclist | Car | Car
File_14503 | Cyclist | Car | Car
File_14504 | Cyclist | Car | Car
File_14505 | Cyclist | Car | Car
File_14506 | Cyclist | Car | Car
File_14507 | Cyclist | Car | Car
File_14508 | Cyclist | Car | Car
File_14509 | Cyclist | Car | Car
File_14510 | Cyclist | Car | Car
File_14511 | Cyclist | Car | Car
File_14512 | Cyclist | Car | Car
File_14513 | Cyclist | Car | Car
File_14514 | Cyclist | Car | Car
File_14515 | Cyclist | Car | Car
File_14516 | Cyclist | Car | Car
File_14517 | Cyclist | Car | Car
File_14518 | Cyclist | Car | Car
File_14519 | Cyclist | Car | Car
File_14520 | Cyclist | Car | Car
File_14521 | Cyclist | Car | Car
File_14522 | Cyclist | Car | Car
File_14523 | Cyclist | Car | Car
File_14524 | Cyclist | Car | Car
File_14525 | Cyclist | Car | Car
File_14526 | Cyclist | Car | Car
File_14527 | Cyclist | Car | Car
File_14528 | Cyclist | Car | Car
File_14529 | Cyclist | Car | Car
File_14530 | Cyclist | Car | Car
File_14531 | Cyclist | Car | Car
File_14532 | Cyclist | Car | Car
File_14533 | Cyclist | Car | Car
File_14534 | Cyclist | Car | Car
File_14535 | Cyclist | Car | Car
File_14536 | Cyclist | Car | Car
File_14537 | Cyclist | Car | Car
File_14538 | Cyclist | Car | Car
File_14539 | Cyclist | Car | Car
File_14540 | Cyclist | Car | Car
File_14541 | Cyclist | Car | Car
File_14542 | Cyclist | Car | Car
File_14543 | Cyclist | Car | Car
File_14544 | Cyclist | Car | Car
File_14545 | Cyclist | Car | Car
File_14546 | Cyclist | Car | Car
File_14547 | Cyclist | Car | Car
File_14548 | Cyclist | Car | Car
File_14549 | Cyclist | Car | Car
File_14550 | Cyclist | Car | Car
File_14551 | Cyclist | Car | Car
File_14552 | Cyclist | Car | Car
File_14553 | Cyclist | Car | Car
File_14554 | Cyclist | Car | Car
File_14555 | Cyclist | Car | Car
File_14556 | Cyclist | Car | Car
File_14557 | Cyclist | Car | Car
File_14558 | Cyclist | Car | Car
File_14559 | Cyclist | Car | Car
File_14560 | Cyclist | Car | Car
File_14561 | Cyclist | Car | Car
File_14562 | Cyclist | Car | Car
File_14563 | Cyclist | Car | Car
File_14564 | Cyclist | Car | Car
File_14565 | Cyclist | Car | Car
File_14566 | Cyclist | Car | Car
File_14567 | Cyclist | Car | Car
File_14568 | Cyclist | Car | Car
File_14569 | Cyclist | Car | Car
File_14570 | Cyclist | Car | Car
File_14571 | Cyclist | Car | Car
File_14572 | Cyclist | Car | Car
File_14573 | Cyclist | Car | Car
File_14574 | Cyclist | Car | Car
File_14575 | Cyclist | Car | Car
File_14576 | Cyclist | Car | Car
File_14577 | Cyclist | Car | Car
File_14578 | Cyclist | Car | Car
File_14579 | Cyclist | Car | Car
File_14580 | Cyclist | Car | Car
File_14581 | Cyclist | Car | Car
File_14582 | Cyclist | Car | Car
File_14583 | Cyclist | Car | Car
File_14584 | Cyclist | Car | Car
File_14585 | Cyclist | Car | Car
File_14586 | Cyclist | Car | Car
File_14587 | Cyclist | Car | Car
File_14588 | Cyclist | Car | Car
File_14589 | Cyclist | Car | Car
File_14590 | Cyclist | Car | Car
File_14591 | Cyclist | Car | Car
File_14592 | Cyclist | Car | Car
File_14593 | Cyclist | Car | Car
File_14594 | Cyclist | Car | Car
File_14595 | Cyclist | Car | Car
File_14596 | Cyclist | Car | Car
File_14597 | Cyclist | Car | Car
File_14598 | Cyclist | Car | Car
File_14599 | Cyclist | Car | Car
File_14600 | Cyclist | Car | Car
File_14601 | Cyclist | Car | Car
File_14602 | Cyclist | Car | Car
File_14603 | Cyclist | Car | Car
File_14604 | Cyclist | Car | Car
File_14605 | Cyclist | Car | Car
File_14606 | Cyclist | Car | Car
File_14607 | Cyclist | Car | Car
File_14608 | Cyclist | Car | Car
File_14609 | Cyclist | Car | Car
File_14610 | Cyclist | Car | Car
File_14611 | Cyclist | Car | Car
File_14612 | Cyclist | Car | Car
File_14613 | Cyclist | Car | Car
File_14614 | Cyclist | Car | Car
File_14615 | Cyclist | Car | Car
File_14616 | Cyclist | Car | Car
File_14617 | Cyclist | Car | Car
File_14618 | Cyclist | Car | Car
File_14619 | Cyclist | Car | Car
File_14620 | Cyclist | Car | Car
File_14621 | Cyclist | Car | Car
File_14622 | Cyclist | Car | Car
File_14623 | Cyclist | Car | Car
File_14624 | Cyclist | Car | Car
File_14625 | Cyclist | Car | Car
File_14626 | Cyclist | Car | Car
File_14627 | Cyclist | Car | Car
File_14628 | Cyclist | Car | Car
File_14629 | Cyclist | Car | Car
File_14630 | Cyclist | Car | Car
File_14631 | Cyclist | Car | Car
File_14632 | Cyclist | Car | Car
File_14633 | Cyclist | Car | Car
File_14634 | Cyclist | Car | Car
File_14635 | Cyclist | Car | Car
File_14636 | Cyclist | Car | Car
File_14637 | Cyclist | Car | Car
File_14638 | Cyclist | Car | Car
File_14639 | Cyclist | Car | Car
File_14640 | Cyclist | Car | Car
File_14641 | Cyclist | Car | Car
File_14642 | Cyclist | Car | Car
File_14643 | Cyclist | Car | Car
File_14644 | Cyclist | Car | Car
File_14645 | Cyclist | Car | Car
File_14646 | Cyclist | Car | Car
File_14647 | Cyclist | Car | Car
File_14648 | Cyclist | Car | Car
File_14649 | Cyclist | Car | Car
File_14650 | Cyclist | Car | Car
File_14651 | Cyclist | Car | Car
File_14652 | Cyclist | Car | Car
File_14653 | Cyclist | Car | Car
File_14654 | Cyclist | Car | Car
File_14655 | Cyclist | Car | Car
File_14656 | Cyclist | Car | Car
File_14657 | Cyclist | Car | Car
File_14658 | Cyclist | Car | Car
File_14659 | Cyclist | Car | Car
File_14660 | Cyclist | Car | Car
File_14661 | Cyclist | Car | Car
File_14662 | Cyclist | Car | Car
File_14663 | Cyclist | Car | Car
File_14664 | Cyclist | Car | Car
File_14665 | Cyclist | Car | Car
File_14666 | Cyclist | Car | Car
File_14667 | Cyclist | Car | Car
File_14668 | Cyclist | Car | Car
File_14669 | Cyclist | Car | Car
File_14670 | Cyclist | Car | Car
File_14671 | Cyclist | Car | Car
File_14672 | Cyclist | Car | Car
File_14673 | Cyclist | Car | Car
File_14674 | Cyclist | Car | Car
File_14675 | Cyclist | Car | Car
File_14676 | Cyclist | Car | Car
File_14677 | Cyclist | Car | Car
File_14678 | Cyclist | Car | Car
File_14679 | Cyclist | Car | Car
File_14680 | Cyclist | Car | Car
File_14681 | Cyclist | Car | Car
File_14682 | Cyclist | Car | Car
File_14683 | Cyclist | Car | Car
File_14684 | Cyclist | Car | Car
File_14685 | Cyclist | Car | Car
File_14686 | Cyclist | Car | Car
File_14687 | Cyclist | Car | Car
File_14688 | Cyclist | Car | Car
File_14689 | Cyclist | Car | Car
File_14690 | Cyclist | Car | Car
File_14691 | Cyclist | Car | Car
File_14692 | Cyclist | Car | Car
File_14693 | Cyclist | Car | Car
File_14694 | Cyclist | Car | Car
File_14695 | Cyclist | Car | Car
File_14696 | Cyclist | Car | Car
File_14697 | Cyclist | Car | Car
File_14698 | Cyclist | Car | Car
File_14699 | Cyclist | Car | Car
File_14700 | Cyclist | Car | Car
File_14701 | Cyclist | Car | Car
File_14702 | Cyclist | Car | Car
File_14703 | Cyclist | Car | Car
File_14704 | Cyclist | Car | Car
File_14705 | Cyclist | Car | Car
File_14706 | Cyclist | Car | Car
File_14707 | Cyclist | Car | Car
File_14708 | Cyclist | Car | Car
File_14709 | Cyclist | Car | Car
File_14710 | Cyclist | Car | Car
File_14711 | Cyclist | Car | Car
File_14712 | Cyclist | Car | Car
File_14713 | Cyclist | Car | Car
File_14714 | Cyclist | Car | Car
File_14715 | Cyclist | Car | Car
File_14716 | Cyclist | Car | Car
File_14717 | Cyclist | Car | Car
File_14718 | Cyclist | Car | Car
File_14719 | Cyclist | Car | Car
File_14720 | Cyclist | Car | Car
File_14721 | Cyclist | Car | Car
File_14722 | Cyclist | Car | Car
File_14723 | Cyclist | Car | Car
File_14724 | Cyclist | Car | Car
File_14725 | Cyclist | Car | Car
File_14726 | Cyclist | Car | Car
File_14727 | Cyclist | Car | Car
File_14728 | Cyclist | Car | Car
File_14729 | Cyclist | Car | Car
File_14730 | Cyclist | Car | Car
File_14731 | Cyclist | Car | Car
File_14732 | Cyclist | Car | Car
File_14733 | Cyclist | Car | Car
File_14734 | Cyclist | Car | Car
File_14735 | Cyclist | Car | Car
File_14736 | Cyclist | Car | Car
File_14737 | Cyclist | Car | Car
File_14738 | Cyclist | Car | Car
File_14739 | Cyclist | Car | Car
File_14740 | Cyclist | Car | Car
File_14741 | Cyclist | Car | Car
File_14742 | Cyclist | Car | Car
File_14743 | Cyclist | Car | Car
File_14744 | Cyclist | Car | Car
File_14745 | Cyclist | Car | Car
File_14746 | Cyclist | Car | Car
File_14747 | Cyclist | Car | Car
File_14748 | Cyclist | Car | Car
File_14749 | Cyclist | Car | Car
File_14750 | Cyclist | Car | Car
File_14751 | Cyclist | Car | Car
File_14752 | Cyclist | Car | Car
File_14753 | Cyclist | Car | Car
File_14754 | Cyclist | Car | Car
File_14755 | Cyclist | Car | Car
File_14756 | Cyclist | Car | Car
File_14757 | Cyclist | Car | Car
File_14758 | Cyclist | Car | Car
File_14759 | Cyclist | Car | Car
File_14760 | Cyclist | Car | Car
File_14761 | Cyclist | Car | Car
File_14762 | Cyclist | Car | Car
File_14763 | Cyclist | Car | Car
File_14764 | Cyclist | Car | Car
File_14765 | Cyclist | Car | Car
File_14766 | Cyclist | Car | Car
File_14767 | Cyclist | Car | Car
File_14768 | Cyclist | Car | Car
File_14769 | Cyclist | Car | Car
File_14770 | Cyclist | Car | Car
File_14771 | Cyclist | Car | Car
File_14772 | Cyclist | Car | Car
File_14773 | Cyclist | Car | Car
File_14774 | Cyclist | Car | Car
File_14775 | Cyclist | Car | Car
File_14776 | Cyclist | Car | Car
File_14777 | Cyclist | Car | Car
File_14778 | Cyclist | Car | Car
File_14779 | Cyclist | Car | Car
File_14780 | Cyclist | Car | Car
File_14781 | Cyclist | Car | Car
File_14782 | Cyclist | Car | Car
File_14783 | Cyclist | Car | Car
File_14784 | Cyclist | Car | Car
File_14785 | Cyclist | Car | Car
File_14786 | Cyclist | Car | Car
File_14787 | Cyclist | Car | Car
File_14788 | Cyclist | Car | Car
File_14789 | Cyclist | Car | Car
File_14790 | Cyclist | Car | Car
File_14791 | Cyclist | Car | Car
File_14792 | Cyclist | Car | Car
File_14793 | Cyclist | Car | Car
File_14794 | Cyclist | Car | Car
File_14795 | Cyclist | Car | Car
File_14796 | Cyclist | Car | Car
File_14797 | Cyclist | Car | Car
File_14798 | Cyclist | Car | Car
File_14799 | Cyclist | Car | Car
File_14800 | Cyclist | Car | Car
File_14801 | Cyclist | Car | Car
File_14802 | Cyclist | Car | Car
File_14803 | Cyclist | Car | Car
File_14804 | Cyclist | Car | Car
File_14805 | Cyclist | Car | Car
File_14806 | Cyclist | Car | Car
File_14807 | Cyclist | Car | Car
File_14808 | Cyclist | Car | Car
File_14809 | Cyclist | Car | Car
File_14810 | Cyclist | Car | Car
File_14811 | Cyclist | Car | Car
File_14812 | Cyclist | Car | Car
File_14813 | Cyclist | Car | Car
File_14814 | Cyclist | Car | Car
File_14815 | Cyclist | Car | Car
File_14816 | Cyclist | Car | Car
File_14817 | Cyclist | Car | Car
File_14818 | Cyclist | Car | Car
File_14819 | Cyclist | Car | Car
File_14820 | Cyclist | Car | Car
File_14821 | Cyclist | Car | Car
File_14822 | Cyclist | Car | Car
File_14823 | Cyclist | Car | Car
File_14824 | Cyclist | Car | Car
File_14825 | Cyclist | Car | Car
File_14826 | Cyclist | Car | Car
File_14827 | Cyclist | Car | Car
File_14828 | Cyclist | Car | Car
File_14829 | Cyclist | Car | Car
File_14830 | Cyclist | Car | Car
File_14831 | Cyclist | Car | Car
File_14832 | Cyclist | Car | Car
File_14833 | Cyclist | Car | Car
File_14834 | Cyclist | Car | Car
File_14835 | Cyclist | Car | Car
File_14836 | Cyclist | Car | Car
File_14837 | Person | Car | Car
File_14838 | Person | Car | Person
File_14839 | Person | Car | Cyclist
File_14840 | Person | Car | Person
File_14841 | Person | Car | Car
File_14842 | Person | Car | Car
File_14843 | Person | Car | Car
File_14844 | Person | Car | Cyclist
File_14845 | Person | Car | Cyclist
File_14846 | Person | Car | Cyclist
File_14847 | Person | Car | Cyclist
File_14848 | Person | Car | Cyclist
File_14849 | Person | Car | Cyclist
File_14850 | Person | Car | Cyclist
File_14851 | Person | Car | Cyclist
File_14852 | Person | Car | Cyclist
File_14853 | Person | Car | Cyclist
File_14854 | Person | Car | Cyclist
File_14855 | Person | Car | Cyclist
File_14856 | Person | Car | Cyclist
File_14857 | Person | Car | Cyclist
File_14858 | Person | Car | Cyclist
File_14859 | Person | Car | Cyclist
File_14860 | Person | Car | Cyclist
File_14861 | Person | Car | Cyclist
File_14862 | Person | Car | Cyclist
File_14863 | Person | Car | Cyclist
File_14864 | Person | Car | Cyclist
File_14865 | Person | Car | Cyclist
File_14866 | Person | Car | Cyclist
File_14867 | Person | Car | Cyclist
File_14868 | Person | Car | Cyclist
File_14869 | Person | Car | Cyclist
File_14870 | Person | Car | Cyclist
File_14871 | Person | Car | Cyclist
File_14872 | Person | Car | Cyclist
File_14873 | Person | Car | Cyclist
File_14874 | Person | Car | Cyclist
File_14875 | Person | Car | Cyclist
File_14876 | Person | Car | Cyclist
File_14877 | Person | Car | Cyclist
File_14878 | Person | Car | Cyclist
File_14879 | Person | Car | Cyclist
File_14880 | Person | Car | Cyclist
File_14881 | Person | Car | Cyclist
File_14882 | Person | Car | Cyclist
File_14883 | Person | Car | Cyclist
File_14884 | Person | Car | Cyclist
File_14885 | Person | Car | Cyclist
File_14886 | Person | Car | Cyclist
File_14887 | Person | Car | Cyclist
File_14888 | Person | Car | Cyclist
File_14889 | Person | Car | Cyclist
File_14890 | Person | Car | Cyclist
File_14891 | Person | Car | Cyclist
File_14892 | Person | Car | Cyclist
File_14893 | Person | Car | Cyclist
File_14894 | Person | Car | Cyclist
File_14895 | Person | Car | Cyclist
File_14896 | Person | Car | Cyclist
File_14897 | Person | Car | Cyclist
File_14898 | Person | Car | Cyclist
File_14899 | Person | Car | Cyclist
File_14900 | Person | Car | Cyclist
File_14901 | Person | Car | Cyclist
File_14902 | Person | Car | Cyclist
File_14903 | Person | Car | Cyclist
File_14904 | Person | Car | Cyclist
File_14905 | Person | Car | Cyclist
File_14906 | Person | Car | Cyclist
File_14907 | Person | Car | Cyclist
File_14908 | Person | Car | Cyclist
File_14909 | Person | Car | Cyclist
File_14910 | Person | Car | Cyclist
File_14911 | Person | Car | Cyclist
File_14912 | Person | Car | Cyclist
File_14913 | Person | Car | Cyclist
File_14914 | Person | Car | Cyclist
File_14915 | Person | Car | Cyclist
File_14916 | Person | Car | Cyclist
File_14917 | Person | Car | Cyclist
File_14918 | Person | Car | Cyclist
File_14919 | Person | Car | Cyclist
File_14920 | Person | Car | Cyclist
File_14921 | Person | Car | Cyclist
File_14922 | Person | Car | Cyclist
File_14923 | Person | Car | Cyclist
File_14924 | Person | Car | Cyclist
File_14925 | Person | Car | Cyclist
File_14926 | Person | Car | Cyclist
File_14927 | Person | Car | Cyclist
File_14928 | Person | Car | Cyclist
File_14929 | Person | Car | Cyclist
File_14930 | Person | Car | Cyclist
File_14931 | Person | Car | Cyclist
File_14932 | Person | Car | Cyclist
File_14933 | Person | Car | Cyclist
File_14934 | Person | Car | Cyclist
File_14935 | Person | Car | Cyclist
File_14936 | Person | Car | Cyclist
File_14937 | Person | Car | Cyclist
File_14938 | Person | Car | Cyclist
File_14939 | Person | Car | Cyclist
File_14940 | Person | Car | Cyclist
File_14941 | Person | Car | Cyclist
File_14990 | Car | Car | Cyclist
File_15018 | Car | Car | Cyclist
File_15020 | Car | Car | Cyclist
File_15021 | Car | Car | Cyclist
File_15047 | Car | Car | Cyclist
File_15048 | Car | Car | Cyclist
File_15054 | Car | Car | Cyclist
File_15055 | Car | Car | Cyclist
File_15068 | Car | Car | Cyclist
File_15081 | Car | Car | Cyclist
File_15082 | Car | Car | Cyclist
File_15083 | Car | Car | Cyclist
File_15084 | Car | Car | Cyclist
File_15090 | Cyclist | Car | Car
File_15091 | Cyclist | Car | Cyclist
File_15093 | Cyclist | Car | Car
File_15094 | Cyclist | Car | Car
File_15095 | Cyclist | Car | Cyclist
File_15096 | Cyclist | Car | Cyclist
File_15097 | Cyclist | Car | Cyclist
File_15098 | Cyclist | Car | Car
File_15099 | Cyclist | Car | Car
File_15100 | Cyclist | Car | Cyclist
File_15101 | Cyclist | Car | Cyclist
File_15102 | Cyclist | Car | Car
File_15103 | Cyclist | Car | Cyclist
File_15104 | Cyclist | Car | Cyclist
File_15105 | Cyclist | Car | Cyclist
File_15106 | Cyclist | Car | Car
File_15107 | Cyclist | Car | Car
File_15108 | Cyclist | Car | Cyclist
File_15109 | Cyclist | Car | Car
File_15110 | Cyclist | Car | Car
File_15111 | Cyclist | Car | Car
File_15112 | Cyclist | Car | Car
File_15113 | Cyclist | Car | Car
File_15114 | Cyclist | Car | Car
File_15115 | Cyclist | Car | Car
File_15116 | Cyclist | Car | Car
File_15117 | Cyclist | Car | Car
File_15118 | Cyclist | Car | Car
File_15119 | Cyclist | Car | Car
File_15120 | Cyclist | Car | Cyclist
File_15121 | Cyclist | Car | Car
File_15122 | Cyclist | Car | Car
File_15123 | Cyclist | Car | Car
File_15124 | Cyclist | Car | Cyclist
File_15125 | Cyclist | Car | Car
File_15126 | Cyclist | Car | Car
File_15127 | Cyclist | Car | Car
File_15128 | Cyclist | Car | Cyclist
File_15129 | Cyclist | Car | Car
File_15130 | Cyclist | Car | Cyclist
File_15131 | Cyclist | Car | Car
File_15132 | Cyclist | Car | Car
File_15133 | Cyclist | Car | Car
File_15134 | Cyclist | Car | Car
File_15135 | Cyclist | Car | Car
File_15136 | Cyclist | Car | Car
File_15137 | Cyclist | Car | Car
File_15138 | Cyclist | Car | Car
File_15139 | Cyclist | Car | Car
File_15140 | Cyclist | Car | Car
File_15141 | Cyclist | Car | Car
File_15142 | Cyclist | Car | Cyclist
File_15143 | Cyclist | Car | Car
File_15144 | Cyclist | Car | Car
File_15145 | Cyclist | Car | Cyclist
File_15146 | Cyclist | Car | Car
File_15147 | Cyclist | Car | Cyclist
File_15148 | Cyclist | Car | Cyclist
File_15149 | Cyclist | Car | Cyclist
File_15150 | Cyclist | Car | Cyclist
File_15151 | Cyclist | Car | Cyclist
File_15152 | Cyclist | Car | Cyclist
File_15153 | Cyclist | Car | Cyclist
File_15154 | Cyclist | Car | Cyclist
File_15155 | Cyclist | Car | Cyclist
File_15156 | Cyclist | Car | Cyclist
File_15157 | Cyclist | Car | Cyclist
File_15158 | Cyclist | Car | Cyclist
File_15159 | Cyclist | Car | Cyclist
File_15160 | Cyclist | Car | Cyclist
File_15161 | Cyclist | Car | Cyclist
File_15162 | Cyclist | Car | Cyclist
File_15163 | Cyclist | Car | Cyclist
File_15164 | Cyclist | Car | Cyclist
File_15165 | Cyclist | Car | Cyclist
File_15166 | Cyclist | Car | Cyclist
File_15167 | Cyclist | Car | Cyclist
File_15168 | Cyclist | Car | Cyclist
File_15169 | Cyclist | Car | Cyclist
File_15170 | Cyclist | Car | Cyclist
File_15171 | Cyclist | Car | Cyclist
File_15172 | Cyclist | Car | Cyclist
File_15173 | Cyclist | Car | Cyclist
File_15174 | Cyclist | Car | Cyclist
File_15175 | Cyclist | Car | Cyclist
File_15176 | Cyclist | Car | Cyclist
File_15177 | Cyclist | Car | Cyclist
File_15178 | Cyclist | Car | Cyclist
File_15179 | Cyclist | Car | Cyclist
File_15180 | Cyclist | Car | Cyclist
File_15181 | Cyclist | Car | Car
File_15182 | Cyclist | Car | Cyclist
File_15183 | Cyclist | Car | Cyclist
File_15184 | Cyclist | Car | Cyclist
File_15185 | Cyclist | Car | Cyclist
File_15186 | Cyclist | Car | Car
File_15187 | Cyclist | Car | Car
File_15188 | Cyclist | Car | Cyclist
File_15189 | Cyclist | Car | Cyclist
File_15190 | Cyclist | Car | Car
File_15191 | Cyclist | Car | Cyclist
File_15192 | Cyclist | Car | Car
File_15193 | Cyclist | Car | Car
File_15194 | Cyclist | Car | Cyclist
File_15195 | Cyclist | Car | Cyclist
File_15196 | Cyclist | Car | Car
File_15197 | Cyclist | Car | Car
File_15198 | Cyclist | Car | Car
File_15199 | Cyclist | Car | Cyclist
File_15200 | Cyclist | Car | Car
File_15201 | Cyclist | Car | Car
