================================================================================
FAILED PREDICTIONS REPORT
================================================================================
Total Failures: 12185

Image Only Failed: 11234
Radar Only Failed: 951
Both Failed: 0

--------------------------------------------------------------------------------
Filename                                 | Truth      | Img Pred   | Rad Pred   | Img Conf   | Rad Conf  
Sample_12733                             | Person     | Cyclist    | Person     | 93.43%     | 97.53%    
Sample_12734                             | Person     | Cyclist    | Person     | 93.45%     | 99.96%    
Sample_12735                             | Person     | Cyclist    | Person     | 93.07%     | 88.62%    
Sample_12736                             | Person     | Cyclist    | Person     | 93.08%     | 68.51%    
Sample_12737                             | Person     | Cyclist    | Person     | 93.24%     | 73.05%    
Sample_12738                             | Person     | Cyclist    | Cyclist    | 93.34%     | 84.05%    
Sample_12739                             | Person     | Cyclist    | Cyclist    | 93.19%     | 56.94%    
Sample_12740                             | Person     | Cyclist    | Cyclist    | 93.30%     | 74.20%    
Sample_12741                             | Person     | Cyclist    | Cyclist    | 93.35%     | 88.55%    
Sample_12742                             | Person     | Cyclist    | Cyclist    | 93.22%     | 77.03%    
Sample_12743                             | Person     | Cyclist    | Cyclist    | 93.03%     | 88.30%    
Sample_12744                             | Person     | Cyclist    | Cyclist    | 93.23%     | 84.37%    
Sample_12746                             | Person     | Cyclist    | Person     | 93.28%     | 58.78%    
Sample_12747                             | Person     | Cyclist    | Cyclist    | 93.34%     | 62.27%    
Sample_12748                             | Person     | Cyclist    | Person     | 93.25%     | 53.72%    
Sample_12749                             | Person     | Cyclist    | Person     | 93.13%     | 63.93%    
Sample_12750                             | Person     | Cyclist    | Cyclist    | 93.07%     | 64.34%    
Sample_12751                             | Person     | Cyclist    | Cyclist    | 93.08%     | 89.60%    
Sample_12752                             | Person     | Cyclist    | Cyclist    | 93.17%     | 54.76%    
Sample_12753                             | Person     | Cyclist    | Cyclist    | 93.15%     | 90.70%    
Sample_12754                             | Person     | Cyclist    | Person     | 93.24%     | 70.14%    
Sample_12755                             | Person     | Cyclist    | Person     | 93.28%     | 73.36%    
Sample_12756                             | Person     | Cyclist    | Person     | 93.34%     | 61.08%    
Sample_12757                             | Person     | Cyclist    | Cyclist    | 93.37%     | 56.63%    
Sample_12758                             | Person     | Cyclist    | Person     | 93.37%     | 79.72%    
Sample_12759                             | Person     | Cyclist    | Person     | 93.48%     | 80.44%    
Sample_12760                             | Person     | Cyclist    | Person     | 93.46%     | 75.16%    
Sample_12761                             | Person     | Cyclist    | Cyclist    | 93.42%     | 57.32%    
Sample_12762                             | Person     | Cyclist    | Cyclist    | 93.38%     | 51.06%    
Sample_12763                             | Person     | Cyclist    | Person     | 93.44%     | 89.78%    
Sample_12764                             | Person     | Cyclist    | Person     | 93.42%     | 94.29%    
Sample_12765                             | Person     | Cyclist    | Cyclist    | 93.48%     | 56.25%    
Sample_12766                             | Person     | Cyclist    | Cyclist    | 93.58%     | 63.34%    
Sample_12767                             | Person     | Cyclist    | Cyclist    | 93.66%     | 58.75%    
Sample_12768                             | Person     | Cyclist    | Cyclist    | 93.66%     | 54.30%    
Sample_12769                             | Person     | Cyclist    | Cyclist    | 93.65%     | 87.76%    
Sample_12770                             | Person     | Cyclist    | Cyclist    | 93.61%     | 90.19%    
Sample_12771                             | Person     | Cyclist    | Cyclist    | 93.62%     | 72.95%    
Sample_12772                             | Person     | Cyclist    | Cyclist    | 93.65%     | 90.70%    
Sample_12773                             | Person     | Cyclist    | Cyclist    | 93.75%     | 92.65%    
Sample_12774                             | Person     | Cyclist    | Cyclist    | 93.75%     | 99.61%    
Sample_12775                             | Person     | Cyclist    | Cyclist    | 93.70%     | 99.19%    
Sample_12776                             | Person     | Cyclist    | Cyclist    | 93.64%     | 86.63%    
Sample_12777                             | Person     | Cyclist    | Cyclist    | 93.58%     | 95.17%    
Sample_12778                             | Person     | Cyclist    | Cyclist    | 93.58%     | 92.38%    
Sample_12779                             | Person     | Cyclist    | Cyclist    | 93.54%     | 81.86%    
Sample_12780                             | Person     | Cyclist    | Cyclist    | 93.61%     | 92.28%    
Sample_12781                             | Person     | Cyclist    | Cyclist    | 93.52%     | 97.74%    
Sample_12782                             | Person     | Cyclist    | Cyclist    | 93.53%     | 99.54%    
Sample_12783                             | Person     | Cyclist    | Cyclist    | 93.54%     | 99.66%    
Sample_12784                             | Person     | Cyclist    | Cyclist    | 93.46%     | 99.76%    
Sample_12886                             | Person     | Cyclist    | Cyclist    | 93.42%     | 99.97%    
Sample_12887                             | Person     | Cyclist    | Cyclist    | 93.46%     | 99.68%    
Sample_12888                             | Person     | Cyclist    | Cyclist    | 93.49%     | 99.63%    
Sample_12889                             | Person     | Cyclist    | Cyclist    | 93.49%     | 99.94%    
Sample_12890                             | Person     | Cyclist    | Cyclist    | 93.52%     | 98.88%    
Sample_12891                             | Person     | Cyclist    | Cyclist    | 93.52%     | 99.52%    
Sample_12892                             | Person     | Cyclist    | Cyclist    | 93.49%     | 99.45%    
Sample_12894                             | Person     | Cyclist    | Cyclist    | 93.52%     | 99.77%    
Sample_12895                             | Person     | Cyclist    | Cyclist    | 93.52%     | 96.55%    
Sample_12896                             | Person     | Cyclist    | Cyclist    | 93.64%     | 98.73%    
Sample_12897                             | Person     | Cyclist    | Cyclist    | 93.64%     | 97.16%    
Sample_12898                             | Person     | Cyclist    | Cyclist    | 93.58%     | 98.43%    
Sample_12899                             | Person     | Cyclist    | Cyclist    | 93.58%     | 94.80%    
Sample_12900                             | Person     | Cyclist    | Cyclist    | 93.46%     | 93.11%    
Sample_12901                             | Person     | Cyclist    | Cyclist    | 93.46%     | 98.98%    
Sample_12902                             | Person     | Cyclist    | Cyclist    | 93.46%     | 93.47%    
Sample_12903                             | Person     | Cyclist    | Cyclist    | 93.46%     | 98.36%    
Sample_12904                             | Person     | Cyclist    | Cyclist    | 93.46%     | 97.39%    
Sample_12905                             | Person     | Cyclist    | Cyclist    | 93.37%     | 93.00%    
Sample_12906                             | Person     | Cyclist    | Cyclist    | 93.37%     | 99.79%    
Sample_12907                             | Person     | Cyclist    | Cyclist    | 93.53%     | 91.74%    
Sample_12908                             | Person     | Cyclist    | Cyclist    | 93.53%     | 64.42%    
Sample_12909                             | Person     | Cyclist    | Cyclist    | 93.49%     | 61.81%    
Sample_12910                             | Person     | Cyclist    | Person     | 93.49%     | 73.89%    
Sample_12911                             | Person     | Cyclist    | Person     | 93.26%     | 58.48%    
Sample_12912                             | Person     | Cyclist    | Person     | 93.26%     | 56.49%    
Sample_12913                             | Person     | Cyclist    | Cyclist    | 93.22%     | 88.25%    
Sample_12914                             | Person     | Cyclist    | Person     | 93.22%     | 73.96%    
Sample_12915                             | Person     | Cyclist    | Cyclist    | 93.27%     | 57.15%    
Sample_12916                             | Person     | Cyclist    | Cyclist    | 93.27%     | 96.37%    
Sample_12917                             | Person     | Cyclist    | Person     | 93.30%     | 57.69%    
Sample_12918                             | Person     | Cyclist    | Person     | 93.30%     | 86.46%    
Sample_12919                             | Person     | Cyclist    | Cyclist    | 93.22%     | 58.25%    
Sample_12920                             | Person     | Cyclist    | Person     | 93.22%     | 89.94%    
Sample_12921                             | Person     | Cyclist    | Cyclist    | 93.53%     | 78.95%    
Sample_12922                             | Person     | Cyclist    | Cyclist    | 93.53%     | 97.85%    
Sample_12923                             | Person     | Cyclist    | Cyclist    | 93.65%     | 98.40%    
Sample_12924                             | Person     | Cyclist    | Cyclist    | 93.65%     | 50.55%    
Sample_12925                             | Person     | Cyclist    | Cyclist    | 93.64%     | 97.81%    
Sample_12926                             | Person     | Cyclist    | Cyclist    | 93.64%     | 95.50%    
Sample_12927                             | Person     | Cyclist    | Cyclist    | 93.60%     | 79.21%    
Sample_12928                             | Person     | Cyclist    | Cyclist    | 93.60%     | 83.60%    
Sample_12929                             | Person     | Cyclist    | Cyclist    | 93.20%     | 83.80%    
Sample_12930                             | Person     | Cyclist    | Cyclist    | 93.20%     | 89.62%    
Sample_12931                             | Person     | Cyclist    | Person     | 92.66%     | 77.76%    
Sample_12932                             | Person     | Cyclist    | Cyclist    | 92.66%     | 96.24%    
Sample_12933                             | Person     | Cyclist    | Cyclist    | 92.78%     | 98.83%    
Sample_12934                             | Person     | Cyclist    | Cyclist    | 92.78%     | 63.36%    
Sample_12935                             | Person     | Cyclist    | Cyclist    | 93.24%     | 94.04%    
Sample_12936                             | Person     | Cyclist    | Person     | 93.24%     | 53.28%    
Sample_12937                             | Person     | Cyclist    | Cyclist    | 93.20%     | 97.77%    
Sample_12938                             | Person     | Cyclist    | Cyclist    | 93.20%     | 73.14%    
Sample_12939                             | Person     | Cyclist    | Cyclist    | 93.15%     | 66.37%    
Sample_12940                             | Person     | Cyclist    | Cyclist    | 93.15%     | 85.34%    
Sample_12941                             | Person     | Cyclist    | Cyclist    | 93.08%     | 83.82%    
Sample_12942                             | Person     | Cyclist    | Cyclist    | 93.08%     | 92.09%    
Sample_12943                             | Person     | Cyclist    | Person     | 93.14%     | 74.16%    
Sample_12944                             | Person     | Cyclist    | Cyclist    | 93.14%     | 66.15%    
Sample_12945                             | Person     | Cyclist    | Cyclist    | 93.49%     | 54.93%    
Sample_12946                             | Person     | Cyclist    | Cyclist    | 93.31%     | 85.97%    
Sample_12947                             | Person     | Cyclist    | Cyclist    | 93.31%     | 98.23%    
Sample_12948                             | Person     | Cyclist    | Cyclist    | 92.87%     | 85.79%    
Sample_12949                             | Person     | Cyclist    | Cyclist    | 92.87%     | 76.70%    
Sample_12950                             | Person     | Cyclist    | Cyclist    | 92.96%     | 94.84%    
Sample_12951                             | Person     | Cyclist    | Cyclist    | 92.96%     | 81.79%    
Sample_12952                             | Person     | Cyclist    | Cyclist    | 92.96%     | 77.62%    
Sample_12953                             | Person     | Cyclist    | Cyclist    | 92.78%     | 98.09%    
Sample_12954                             | Person     | Cyclist    | Cyclist    | 92.78%     | 83.33%    
Sample_12955                             | Person     | Cyclist    | Cyclist    | 92.58%     | 59.37%    
Sample_12957                             | Person     | Cyclist    | Cyclist    | 92.37%     | 85.72%    
Sample_12958                             | Person     | Cyclist    | Cyclist    | 92.37%     | 82.70%    
Sample_12959                             | Person     | Cyclist    | Person     | 92.73%     | 73.36%    
Sample_12960                             | Person     | Cyclist    | Person     | 92.73%     | 59.23%    
Sample_12961                             | Person     | Cyclist    | Cyclist    | 93.33%     | 70.87%    
Sample_12962                             | Person     | Cyclist    | Person     | 93.33%     | 74.29%    
Sample_12963                             | Person     | Cyclist    | Person     | 93.61%     | 73.76%    
Sample_12964                             | Person     | Cyclist    | Person     | 93.61%     | 95.73%    
Sample_12965                             | Person     | Cyclist    | Cyclist    | 93.61%     | 56.91%    
Sample_12966                             | Person     | Cyclist    | Cyclist    | 93.44%     | 50.18%    
Sample_12967                             | Person     | Cyclist    | Cyclist    | 93.44%     | 84.78%    
Sample_12968                             | Person     | Cyclist    | Cyclist    | 92.95%     | 87.05%    
Sample_12969                             | Person     | Cyclist    | Cyclist    | 92.95%     | 95.08%    
Sample_12970                             | Person     | Cyclist    | Person     | 92.61%     | 61.81%    
Sample_12971                             | Person     | Cyclist    | Person     | 92.61%     | 50.68%    
Sample_12972                             | Person     | Cyclist    | Person     | 92.99%     | 96.83%    
Sample_12973                             | Person     | Cyclist    | Cyclist    | 92.99%     | 84.13%    
Sample_12974                             | Person     | Cyclist    | Cyclist    | 93.02%     | 82.27%    
Sample_12975                             | Person     | Cyclist    | Person     | 93.02%     | 72.90%    
Sample_12976                             | Person     | Cyclist    | Person     | 92.96%     | 72.61%    
Sample_12977                             | Person     | Cyclist    | Person     | 92.96%     | 95.26%    
Sample_12978                             | Person     | Cyclist    | Cyclist    | 92.95%     | 73.98%    
Sample_12979                             | Person     | Cyclist    | Person     | 92.95%     | 80.36%    
Sample_12980                             | Person     | Cyclist    | Person     | 92.76%     | 78.97%    
Sample_12981                             | Person     | Cyclist    | Cyclist    | 92.76%     | 96.49%    
Sample_12982                             | Person     | Cyclist    | Person     | 92.86%     | 61.51%    
Sample_12983                             | Person     | Cyclist    | Person     | 92.86%     | 87.55%    
Sample_12984                             | Person     | Cyclist    | Cyclist    | 93.01%     | 54.21%    
Sample_12985                             | Person     | Cyclist    | Person     | 93.01%     | 58.18%    
Sample_12986                             | Person     | Cyclist    | Person     | 93.12%     | 89.52%    
Sample_12987                             | Person     | Cyclist    | Cyclist    | 93.12%     | 54.61%    
Sample_12988                             | Person     | Cyclist    | Cyclist    | 93.07%     | 75.15%    
Sample_12989                             | Person     | Cyclist    | Person     | 93.07%     | 81.13%    
Sample_12990                             | Person     | Cyclist    | Person     | 93.01%     | 63.59%    
Sample_12991                             | Person     | Cyclist    | Cyclist    | 93.01%     | 79.37%    
Sample_12992                             | Person     | Cyclist    | Person     | 92.94%     | 73.94%    
Sample_12993                             | Person     | Cyclist    | Person     | 92.94%     | 77.60%    
Sample_12994                             | Person     | Cyclist    | Person     | 92.77%     | 97.15%    
Sample_12995                             | Person     | Cyclist    | Person     | 92.77%     | 93.15%    
Sample_12996                             | Person     | Cyclist    | Person     | 93.01%     | 98.00%    
Sample_12997                             | Person     | Cyclist    | Person     | 93.01%     | 65.39%    
Sample_12998                             | Person     | Cyclist    | Cyclist    | 93.12%     | 66.76%    
Sample_12999                             | Person     | Cyclist    | Person     | 93.12%     | 76.68%    
Sample_13000                             | Person     | Cyclist    | Person     | 93.14%     | 97.38%    
Sample_13001                             | Person     | Cyclist    | Person     | 93.14%     | 51.03%    
Sample_13002                             | Person     | Cyclist    | Cyclist    | 93.19%     | 92.92%    
Sample_13003                             | Person     | Cyclist    | Person     | 93.19%     | 58.07%    
Sample_13004                             | Person     | Cyclist    | Person     | 93.19%     | 95.58%    
Sample_13005                             | Person     | Cyclist    | Person     | 93.26%     | 93.88%    
Sample_13006                             | Person     | Cyclist    | Cyclist    | 93.26%     | 57.77%    
Sample_13007                             | Person     | Cyclist    | Person     | 93.16%     | 99.33%    
Sample_13008                             | Person     | Cyclist    | Person     | 93.16%     | 97.73%    
Sample_13009                             | Person     | Cyclist    | Person     | 93.12%     | 81.18%    
Sample_13010                             | Person     | Cyclist    | Person     | 93.12%     | 98.45%    
Sample_13011                             | Person     | Cyclist    | Person     | 93.15%     | 93.88%    
Sample_13012                             | Person     | Cyclist    | Person     | 93.15%     | 99.09%    
Sample_13013                             | Person     | Cyclist    | Person     | 93.23%     | 99.97%    
Sample_13014                             | Person     | Cyclist    | Person     | 93.23%     | 99.26%    
Sample_13015                             | Person     | Cyclist    | Person     | 93.21%     | 99.90%    
Sample_13016                             | Person     | Cyclist    | Person     | 93.21%     | 98.61%    
Sample_13017                             | Person     | Cyclist    | Person     | 93.31%     | 99.97%    
Sample_13018                             | Person     | Cyclist    | Person     | 93.31%     | 99.96%    
Sample_13019                             | Person     | Cyclist    | Person     | 93.29%     | 99.85%    
Sample_13020                             | Person     | Cyclist    | Person     | 93.29%     | 100.00%   
Sample_13021                             | Person     | Cyclist    | Person     | 93.28%     | 100.00%   
Sample_13022                             | Person     | Cyclist    | Person     | 93.28%     | 100.00%   
Sample_13023                             | Person     | Cyclist    | Person     | 93.28%     | 100.00%   
Sample_13024                             | Person     | Cyclist    | Person     | 93.28%     | 100.00%   
Sample_13025                             | Person     | Cyclist    | Person     | 93.28%     | 100.00%   
Sample_13026                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13027                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13028                             | Person     | Cyclist    | Person     | 93.20%     | 100.00%   
Sample_13029                             | Person     | Cyclist    | Person     | 93.20%     | 100.00%   
Sample_13030                             | Person     | Cyclist    | Person     | 93.16%     | 100.00%   
Sample_13031                             | Person     | Cyclist    | Person     | 93.16%     | 100.00%   
Sample_13032                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13033                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13034                             | Person     | Cyclist    | Person     | 93.10%     | 100.00%   
Sample_13035                             | Person     | Cyclist    | Person     | 93.10%     | 100.00%   
Sample_13036                             | Person     | Cyclist    | Person     | 93.21%     | 100.00%   
Sample_13037                             | Person     | Cyclist    | Person     | 93.21%     | 100.00%   
Sample_13038                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13039                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13040                             | Person     | Cyclist    | Person     | 93.07%     | 100.00%   
Sample_13041                             | Person     | Cyclist    | Person     | 93.07%     | 100.00%   
Sample_13042                             | Person     | Cyclist    | Person     | 93.04%     | 100.00%   
Sample_13043                             | Person     | Cyclist    | Person     | 93.04%     | 100.00%   
Sample_13044                             | Person     | Cyclist    | Person     | 93.03%     | 100.00%   
Sample_13045                             | Person     | Cyclist    | Person     | 93.03%     | 100.00%   
Sample_13046                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13047                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13048                             | Person     | Cyclist    | Person     | 93.07%     | 100.00%   
Sample_13049                             | Person     | Cyclist    | Person     | 93.07%     | 100.00%   
Sample_13050                             | Person     | Cyclist    | Person     | 93.03%     | 100.00%   
Sample_13051                             | Person     | Cyclist    | Person     | 93.03%     | 100.00%   
Sample_13052                             | Person     | Cyclist    | Person     | 93.12%     | 100.00%   
Sample_13053                             | Person     | Cyclist    | Person     | 93.12%     | 100.00%   
Sample_13054                             | Person     | Cyclist    | Person     | 93.34%     | 100.00%   
Sample_13055                             | Person     | Cyclist    | Person     | 93.34%     | 100.00%   
Sample_13056                             | Person     | Cyclist    | Person     | 93.76%     | 100.00%   
Sample_13057                             | Person     | Cyclist    | Person     | 93.76%     | 100.00%   
Sample_13058                             | Person     | Cyclist    | Person     | 93.91%     | 100.00%   
Sample_13059                             | Person     | Cyclist    | Person     | 93.91%     | 100.00%   
Sample_13060                             | Person     | Cyclist    | Person     | 93.90%     | 100.00%   
Sample_13061                             | Person     | Cyclist    | Person     | 93.90%     | 100.00%   
Sample_13062                             | Person     | Cyclist    | Person     | 93.63%     | 100.00%   
Sample_13063                             | Person     | Cyclist    | Person     | 93.63%     | 100.00%   
Sample_13064                             | Person     | Cyclist    | Person     | 93.48%     | 100.00%   
Sample_13065                             | Person     | Cyclist    | Person     | 93.48%     | 100.00%   
Sample_13066                             | Person     | Cyclist    | Person     | 93.55%     | 100.00%   
Sample_13067                             | Person     | Cyclist    | Person     | 93.55%     | 100.00%   
Sample_13068                             | Person     | Cyclist    | Person     | 93.57%     | 100.00%   
Sample_13069                             | Person     | Cyclist    | Person     | 93.57%     | 100.00%   
Sample_13070                             | Person     | Cyclist    | Person     | 93.37%     | 100.00%   
Sample_13071                             | Person     | Cyclist    | Person     | 93.37%     | 100.00%   
Sample_13072                             | Person     | Cyclist    | Person     | 93.37%     | 100.00%   
Sample_13073                             | Person     | Cyclist    | Person     | 93.46%     | 100.00%   
Sample_13074                             | Person     | Cyclist    | Person     | 93.46%     | 100.00%   
Sample_13075                             | Person     | Cyclist    | Person     | 93.36%     | 100.00%   
Sample_13076                             | Person     | Cyclist    | Person     | 93.36%     | 100.00%   
Sample_13077                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13078                             | Person     | Cyclist    | Person     | 93.24%     | 100.00%   
Sample_13079                             | Person     | Cyclist    | Person     | 93.11%     | 100.00%   
Sample_13080                             | Person     | Cyclist    | Person     | 93.11%     | 100.00%   
Sample_13081                             | Person     | Cyclist    | Person     | 92.88%     | 100.00%   
Sample_13082                             | Person     | Cyclist    | Person     | 92.88%     | 100.00%   
Sample_13083                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13084                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13085                             | Person     | Cyclist    | Person     | 92.95%     | 100.00%   
Sample_13086                             | Person     | Cyclist    | Person     | 92.85%     | 100.00%   
Sample_13087                             | Person     | Cyclist    | Person     | 92.85%     | 100.00%   
Sample_13088                             | Person     | Cyclist    | Person     | 93.00%     | 100.00%   
Sample_13089                             | Person     | Cyclist    | Person     | 93.00%     | 100.00%   
Sample_13090                             | Person     | Cyclist    | Person     | 93.00%     | 100.00%   
Sample_13091                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13092                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13093                             | Person     | Cyclist    | Person     | 92.86%     | 100.00%   
Sample_13094                             | Person     | Cyclist    | Person     | 92.86%     | 100.00%   
Sample_13095                             | Person     | Cyclist    | Person     | 92.86%     | 100.00%   
Sample_13096                             | Person     | Cyclist    | Person     | 92.99%     | 100.00%   
Sample_13097                             | Person     | Cyclist    | Person     | 92.99%     | 100.00%   
Sample_13098                             | Person     | Cyclist    | Person     | 92.98%     | 100.00%   
Sample_13099                             | Person     | Cyclist    | Person     | 92.98%     | 100.00%   
Sample_13100                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13101                             | Person     | Cyclist    | Person     | 92.97%     | 100.00%   
Sample_13102                             | Person     | Cyclist    | Person     | 93.09%     | 100.00%   
Sample_13103                             | Person     | Cyclist    | Person     | 93.09%     | 100.00%   
Sample_13104                             | Person     | Cyclist    | Person     | 93.05%     | 100.00%   
Sample_13105                             | Person     | Cyclist    | Person     | 93.05%     | 100.00%   
Sample_13106                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13107                             | Person     | Cyclist    | Person     | 93.17%     | 100.00%   
Sample_13108                             | Person     | Cyclist    | Person     | 93.23%     | 100.00%   
Sample_13109                             | Person     | Cyclist    | Person     | 93.23%     | 100.00%   
Sample_13110                             | Person     | Cyclist    | Person     | 93.23%     | 100.00%   
Sample_13111                             | Person     | Cyclist    | Person     | 93.26%     | 100.00%   
Sample_13112                             | Person     | Cyclist    | Person     | 93.26%     | 100.00%   
Sample_13113                             | Person     | Cyclist    | Person     | 93.26%     | 100.00%   
Sample_13114                             | Person     | Cyclist    | Person     | 93.27%     | 100.00%   
Sample_13115                             | Person     | Cyclist    | Person     | 93.31%     | 100.00%   
Sample_13116                             | Person     | Cyclist    | Person     | 93.31%     | 99.43%    
Sample_13117                             | Person     | Cyclist    | Person     | 93.29%     | 100.00%   
Sample_13118                             | Person     | Cyclist    | Person     | 93.29%     | 100.00%   
Sample_13119                             | Person     | Cyclist    | Person     | 93.29%     | 79.19%    
Sample_13120                             | Person     | Cyclist    | Person     | 93.25%     | 78.33%    
Sample_13121                             | Person     | Cyclist    | Cyclist    | 93.25%     | 92.70%    
Sample_13122                             | Person     | Cyclist    | Cyclist    | 93.29%     | 82.06%    
Sample_13123                             | Person     | Cyclist    | Cyclist    | 93.29%     | 78.32%    
Sample_13124                             | Person     | Cyclist    | Cyclist    | 93.30%     | 81.02%    
Sample_13125                             | Person     | Cyclist    | Cyclist    | 93.30%     | 98.70%    
Sample_13126                             | Person     | Cyclist    | Person     | 93.30%     | 99.01%    
Sample_13127                             | Person     | Cyclist    | Cyclist    | 93.21%     | 62.76%    
Sample_13128                             | Person     | Cyclist    | Cyclist    | 93.21%     | 57.57%    
Sample_13129                             | Person     | Cyclist    | Person     | 93.26%     | 79.67%    
Sample_13130                             | Person     | Cyclist    | Person     | 93.26%     | 94.51%    
Sample_13131                             | Person     | Cyclist    | Cyclist    | 93.35%     | 52.54%    
Sample_13132                             | Person     | Cyclist    | Person     | 93.38%     | 56.60%    
Sample_13133                             | Person     | Cyclist    | Cyclist    | 93.38%     | 56.27%    
Sample_13134                             | Person     | Cyclist    | Cyclist    | 93.43%     | 81.53%    
Sample_13135                             | Person     | Cyclist    | Cyclist    | 93.43%     | 55.76%    
Sample_13136                             | Person     | Cyclist    | Cyclist    | 93.42%     | 84.06%    
Sample_13137                             | Person     | Cyclist    | Cyclist    | 93.42%     | 87.46%    
Sample_13138                             | Person     | Cyclist    | Person     | 93.29%     | 92.72%    
Sample_13139                             | Person     | Cyclist    | Person     | 93.29%     | 91.91%    
Sample_13140                             | Person     | Cyclist    | Person     | 93.26%     | 79.77%    
Sample_13141                             | Person     | Cyclist    | Cyclist    | 93.26%     | 94.60%    
Sample_13142                             | Person     | Cyclist    | Cyclist    | 93.22%     | 94.82%    
Sample_13143                             | Person     | Cyclist    | Cyclist    | 93.22%     | 84.45%    
Sample_13144                             | Person     | Cyclist    | Person     | 93.15%     | 96.19%    
Sample_13145                             | Person     | Cyclist    | Person     | 93.15%     | 89.99%    
Sample_13146                             | Person     | Cyclist    | Person     | 93.15%     | 99.97%    
Sample_13147                             | Person     | Cyclist    | Person     | 93.14%     | 91.83%    
Sample_13148                             | Person     | Cyclist    | Person     | 93.14%     | 99.67%    
Sample_13149                             | Person     | Cyclist    | Person     | 92.93%     | 98.05%    
Sample_13150                             | Person     | Cyclist    | Person     | 92.93%     | 51.92%    
Sample_13151                             | Person     | Cyclist    | Person     | 93.20%     | 75.64%    
Sample_13152                             | Person     | Cyclist    | Person     | 93.20%     | 94.36%    
Sample_13153                             | Person     | Cyclist    | Person     | 92.81%     | 76.79%    
Sample_13154                             | Person     | Cyclist    | Person     | 92.81%     | 89.40%    
Sample_13155                             | Person     | Cyclist    | Person     | 93.24%     | 92.81%    
Sample_13156                             | Person     | Cyclist    | Person     | 93.24%     | 90.79%    
Sample_13157                             | Person     | Cyclist    | Person     | 93.56%     | 83.61%    
Sample_13158                             | Person     | Cyclist    | Person     | 93.56%     | 68.07%    
Sample_13159                             | Person     | Cyclist    | Person     | 93.56%     | 90.19%    
Sample_13160                             | Person     | Cyclist    | Person     | 93.56%     | 94.02%    
Sample_13161                             | Person     | Cyclist    | Person     | 93.53%     | 96.95%    
Sample_13162                             | Person     | Cyclist    | Person     | 93.53%     | 79.80%    
Sample_13163                             | Person     | Cyclist    | Person     | 93.53%     | 97.70%    
Sample_13164                             | Person     | Cyclist    | Cyclist    | 93.47%     | 87.53%    
Sample_13165                             | Person     | Cyclist    | Person     | 93.47%     | 60.22%    
Sample_13166                             | Person     | Cyclist    | Cyclist    | 93.47%     | 68.35%    
Sample_13167                             | Person     | Cyclist    | Person     | 93.47%     | 95.98%    
Sample_13168                             | Person     | Cyclist    | Cyclist    | 92.56%     | 84.77%    
Sample_13169                             | Person     | Cyclist    | Person     | 92.56%     | 95.85%    
Sample_13170                             | Person     | Cyclist    | Person     | 92.53%     | 79.35%    
Sample_13171                             | Person     | Cyclist    | Person     | 92.53%     | 93.33%    
Sample_13172                             | Person     | Cyclist    | Person     | 93.33%     | 93.28%    
Sample_13173                             | Person     | Cyclist    | Cyclist    | 93.33%     | 68.66%    
Sample_13174                             | Person     | Cyclist    | Person     | 93.32%     | 64.65%    
Sample_13175                             | Person     | Cyclist    | Cyclist    | 93.32%     | 90.64%    
Sample_13176                             | Person     | Cyclist    | Person     | 93.32%     | 98.48%    
Sample_13177                             | Person     | Cyclist    | Cyclist    | 93.19%     | 68.63%    
Sample_13178                             | Person     | Cyclist    | Cyclist    | 93.19%     | 67.23%    
Sample_13179                             | Person     | Cyclist    | Person     | 92.93%     | 77.08%    
Sample_13180                             | Person     | Cyclist    | Cyclist    | 92.93%     | 53.76%    
Sample_13181                             | Person     | Cyclist    | Cyclist    | 92.93%     | 97.27%    
Sample_13182                             | Person     | Cyclist    | Cyclist    | 93.23%     | 50.30%    
Sample_13183                             | Person     | Cyclist    | Cyclist    | 93.23%     | 84.08%    
Sample_13184                             | Person     | Cyclist    | Person     | 92.74%     | 56.19%    
Sample_13185                             | Person     | Cyclist    | Person     | 92.74%     | 84.28%    
Sample_13186                             | Person     | Cyclist    | Cyclist    | 92.74%     | 64.96%    
Sample_13187                             | Person     | Cyclist    | Cyclist    | 92.96%     | 88.89%    
Sample_13188                             | Person     | Cyclist    | Person     | 92.96%     | 86.82%    
Sample_13189                             | Person     | Cyclist    | Person     | 92.90%     | 83.57%    
